objid,class,ra,dec,ra_deg,dec_deg,nvote,p_el_debiased,p_cs_debiased,image_path,source_url
588010359076815145,uncertain,10:33:56.47,+04:18:47.0,158.4852916667,4.3130555556,34,0.707,0.219,images\uncertain\588010359076815145.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=158.4852916667&dec=4.3130555556&scale=0.396&width=256&height=256&opt=
587745541049417965,uncertain,09:09:56.59,+12:52:21.5,137.4857916667,12.8726388889,55,0.743,0.163,images\uncertain\587745541049417965.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=137.4857916667&dec=12.8726388889&scale=0.396&width=256&height=256&opt=
588013382195937396,elliptical,09:47:14.11,+44:57:34.1,146.8087916667,44.9594722222,45,0.889,0.0,images\elliptical\588013382195937396.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=146.8087916667&dec=44.9594722222&scale=0.396&width=256&height=256&opt=
588017726017110257,uncertain,13:15:29.18,+07:42:58.5,198.8715833333,7.7162500000,50,0.734,0.266,images\uncertain\588017726017110257.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=198.8715833333&dec=7.7162500000&scale=0.396&width=256&height=256&opt=
587739377781440600,spiral,10:28:11.81,+32:33:51.4,157.0492083333,32.5642777778,46,0.132,0.781,images\spiral\587739377781440600.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=157.0492083333&dec=32.5642777778&scale=0.396&width=256&height=256&opt=
587729776907387126,spiral,14:17:55.42,-02:41:33.5,214.4809166667,-2.6926388889,17,0.096,0.843,images\spiral\587729776907387126.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=214.4809166667&dec=-2.6926388889&scale=0.396&width=256&height=256&opt=
587739827669303492,uncertain,15:02:38.47,+21:10:51.9,225.6602916667,21.1810833333,29,0.3,0.656,images\uncertain\587739827669303492.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=225.6602916667&dec=21.1810833333&scale=0.396&width=256&height=256&opt=
587725551755198567,spiral,14:26:28.00,+64:08:28.8,216.6166666667,64.1413333333,31,0.07,0.93,images\spiral\587725551755198567.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=216.6166666667&dec=64.1413333333&scale=0.396&width=256&height=256&opt=
588011123039404134,spiral,12:10:09.12,+61:58:34.3,182.5380000000,61.9761944444,59,0.12,0.757,images\spiral\588011123039404134.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=182.5380000000&dec=61.9761944444&scale=0.396&width=256&height=256&opt=
588010360694702166,spiral,11:39:58.70,+06:05:38.1,174.9945833333,6.0939166667,32,0.017,0.951,images\spiral\588010360694702166.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=174.9945833333&dec=6.0939166667&scale=0.396&width=256&height=256&opt=
587739719765590289,elliptical,14:55:00.43,+23:25:16.3,223.7517916667,23.4211944444,61,0.79,0.138,images\elliptical\587739719765590289.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=223.7517916667&dec=23.4211944444&scale=0.396&width=256&height=256&opt=
587729160056864933,elliptical,15:31:45.90,+04:11:32.7,232.9412500000,4.1924166667,58,0.81,0.034,images\elliptical\587729160056864933.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=232.9412500000&dec=4.1924166667&scale=0.396&width=256&height=256&opt=
587733605330976956,uncertain,14:42:51.26,+55:20:39.1,220.7135833333,55.3441944444,23,0.65,0.172,images\uncertain\587733605330976956.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=220.7135833333&dec=55.3441944444&scale=0.396&width=256&height=256&opt=
587734861611139220,uncertain,10:31:15.80,+07:55:31.8,157.8158333333,7.9255000000,55,0.146,0.679,images\uncertain\587734861611139220.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=157.8158333333&dec=7.9255000000&scale=0.396&width=256&height=256&opt=
587736915148144981,spiral,15:37:30.86,+09:18:26.5,234.3785833333,9.3073611111,28,0.035,0.926,images\spiral\587736915148144981.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=234.3785833333&dec=9.3073611111&scale=0.396&width=256&height=256&opt=
587730022259360096,uncertain,15:20:58.32,+05:04:23.3,230.2430000000,5.0731388889,35,0.049,0.951,images\uncertain\587730022259360096.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=230.2430000000&dec=5.0731388889&scale=0.396&width=256&height=256&opt=
588016841248604231,elliptical,08:45:58.60,+29:18:48.9,131.4941666667,29.3135833333,63,0.81,0.0,images\elliptical\588016841248604231.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=131.4941666667&dec=29.3135833333&scale=0.396&width=256&height=256&opt=
587736975274279243,elliptical,15:41:46.61,+25:12:54.7,235.4442083333,25.2151944444,32,0.844,0.156,images\elliptical\587736975274279243.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=235.4442083333&dec=25.2151944444&scale=0.396&width=256&height=256&opt=
587730847965643404,uncertain,21:33:37.37,+00:33:50.8,323.4057083333,0.5641111111,27,0.486,0.211,images\uncertain\587730847965643404.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=323.4057083333&dec=0.5641111111&scale=0.396&width=256&height=256&opt=
587732053237104965,spiral,08:02:02.08,+28:40:43.5,120.5086666667,28.6787500000,36,0.126,0.828,images\spiral\587732053237104965.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=120.5086666667&dec=28.6787500000&scale=0.396&width=256&height=256&opt=
587735347493142652,uncertain,11:02:02.12,+13:21:10.7,165.5088333333,13.3529722222,59,0.604,0.221,images\uncertain\587735347493142652.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=165.5088333333&dec=13.3529722222&scale=0.396&width=256&height=256&opt=
587739815317733650,elliptical,16:09:59.47,+19:16:35.7,242.4977916667,19.2765833333,67,0.835,0.09,images\elliptical\587739815317733650.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=242.4977916667&dec=19.2765833333&scale=0.396&width=256&height=256&opt=
588017570851782857,uncertain,13:16:41.90,+12:10:51.7,199.1745833333,12.1810277778,69,0.716,0.192,images\uncertain\588017570851782857.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=199.1745833333&dec=12.1810277778&scale=0.396&width=256&height=256&opt=
587729774758592794,elliptical,14:09:55.70,-01:19:28.6,212.4820833333,-1.3246111111,54,0.873,0.052,images\elliptical\587729774758592794.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=212.4820833333&dec=-1.3246111111&scale=0.396&width=256&height=256&opt=
587745402005094565,elliptical,09:57:34.20,+13:43:20.6,149.3925000000,13.7223888889,26,0.843,0.042,images\elliptical\587745402005094565.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=149.3925000000&dec=13.7223888889&scale=0.396&width=256&height=256&opt=
587734623782305945,spiral,09:07:26.07,+37:09:16.0,136.8586250000,37.1544444444,34,0.017,0.983,images\spiral\587734623782305945.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=136.8586250000&dec=37.1544444444&scale=0.396&width=256&height=256&opt=
588017948280160260,elliptical,12:42:14.32,+42:15:59.4,190.5596666667,42.2665000000,50,0.9,0.0,images\elliptical\588017948280160260.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=190.5596666667&dec=42.2665000000&scale=0.396&width=256&height=256&opt=
587739157653094666,uncertain,09:47:02.26,+30:59:19.8,146.7594166667,30.9888333333,48,0.096,0.805,images\uncertain\587739157653094666.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=146.7594166667&dec=30.9888333333&scale=0.396&width=256&height=256&opt=
587742629064081728,uncertain,15:12:10.48,+13:35:19.4,228.0436666667,13.5887222222,34,0.751,0.249,images\uncertain\587742629064081728.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=228.0436666667&dec=13.5887222222&scale=0.396&width=256&height=256&opt=
587734621630759187,spiral,08:35:52.91,+30:25:32.5,128.9704583333,30.4256944444,68,0.022,0.978,images\spiral\587734621630759187.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=128.9704583333&dec=30.4256944444&scale=0.396&width=256&height=256&opt=
587727180082708656,spiral,03:28:29.40,-06:19:14.5,52.1225000000,-6.3206944444,27,0.085,0.87,images\spiral\587727180082708656.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=52.1225000000&dec=-6.3206944444&scale=0.396&width=256&height=256&opt=
587728931878600912,elliptical,08:45:31.13,+46:10:20.1,131.3797083333,46.1722500000,34,0.882,0.0,images\elliptical\587728931878600912.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=131.3797083333&dec=46.1722500000&scale=0.396&width=256&height=256&opt=
587734892749389894,uncertain,11:25:22.55,+09:37:12.5,171.3439583333,9.6201388889,26,0.679,0.273,images\uncertain\587734892749389894.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=171.3439583333&dec=9.6201388889&scale=0.396&width=256&height=256&opt=
587729387157258397,elliptical,13:34:55.60,+58:46:52.2,203.7316666667,58.7811666667,68,0.919,0.035,images\elliptical\587729387157258397.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=203.7316666667&dec=58.7811666667&scale=0.396&width=256&height=256&opt=
587729653421375756,elliptical,16:29:13.77,+42:10:32.2,247.3073750000,42.1756111111,17,0.824,0.0,images\elliptical\587729653421375756.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=247.3073750000&dec=42.1756111111&scale=0.396&width=256&height=256&opt=
587722983357743274,elliptical,13:04:33.90,+00:04:03.0,196.1412500000,0.0675000000,30,0.863,0.137,images\elliptical\587722983357743274.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=196.1412500000&dec=0.0675000000&scale=0.396&width=256&height=256&opt=
587725575886274642,spiral,17:07:02.61,+64:19:33.5,256.7608750000,64.3259722222,28,0.0,1.0,images\spiral\587725575886274642.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=256.7608750000&dec=64.3259722222&scale=0.396&width=256&height=256&opt=
587727179007918267,elliptical,03:19:35.10,-07:24:52.2,49.8962500000,-7.4145000000,34,0.912,0.0,images\elliptical\587727179007918267.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=49.8962500000&dec=-7.4145000000&scale=0.396&width=256&height=256&opt=
587725818571194651,elliptical,15:36:26.81,+58:42:35.4,234.1117083333,58.7098333333,28,0.94,0.06,images\elliptical\587725818571194651.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=234.1117083333&dec=58.7098333333&scale=0.396&width=256&height=256&opt=
588015510355771570,spiral,01:55:35.47,+00:56:31.7,28.8977916667,0.9421388889,30,0.011,0.954,images\spiral\588015510355771570.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=28.8977916667&dec=0.9421388889&scale=0.396&width=256&height=256&opt=
587735348018479338,uncertain,09:15:04.65,+10:15:31.6,138.7693750000,10.2587777778,27,0.531,0.171,images\uncertain\587735348018479338.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=138.7693750000&dec=10.2587777778&scale=0.396&width=256&height=256&opt=
587739709022076963,elliptical,14:39:25.99,+26:26:46.6,219.8582916667,26.4462777778,66,0.798,0.11,images\elliptical\587739709022076963.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=219.8582916667&dec=26.4462777778&scale=0.396&width=256&height=256&opt=
587742575909077211,spiral,12:55:13.76,+18:59:21.2,193.8073333333,18.9892222222,60,0.313,0.652,images\spiral\587742575909077211.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=193.8073333333&dec=18.9892222222&scale=0.396&width=256&height=256&opt=
588017603614998613,uncertain,13:15:11.78,+43:13:44.5,198.7990833333,43.2290277778,69,0.412,0.035,images\uncertain\588017603614998613.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=198.7990833333&dec=43.2290277778&scale=0.396&width=256&height=256&opt=
587744873718153477,elliptical,09:06:57.69,+13:01:07.8,136.7403750000,13.0188333333,30,0.9,0.1,images\elliptical\587744873718153477.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=136.7403750000&dec=13.0188333333&scale=0.396&width=256&height=256&opt=
587725994109894779,spiral,16:33:48.21,+47:41:51.9,248.4508750000,47.6977500000,36,0.111,0.889,images\spiral\587725994109894779.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=248.4508750000&dec=47.6977500000&scale=0.396&width=256&height=256&opt=
587724234250649795,elliptical,01:02:47.64,+15:56:57.9,15.6985000000,15.9494166667,41,0.902,0.024,images\elliptical\587724234250649795.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=15.6985000000&dec=15.9494166667&scale=0.396&width=256&height=256&opt=
587736804544807033,spiral,12:56:19.31,+14:57:14.5,194.0804583333,14.9540277778,21,0.034,0.966,images\spiral\587736804544807033.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=194.0804583333&dec=14.9540277778&scale=0.396&width=256&height=256&opt=
588848899935830421,spiral,15:31:36.00,-00:05:12.3,232.9000000000,-0.0867500000,69,0.018,0.967,images\spiral\588848899935830421.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=232.9000000000&dec=-0.0867500000&scale=0.396&width=256&height=256&opt=
588848899386638506,elliptical,13:38:43.88,-00:27:36.5,204.6828333333,-0.4601388889,27,0.889,0.0,images\elliptical\588848899386638506.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=204.6828333333&dec=-0.4601388889&scale=0.396&width=256&height=256&opt=
587736809911550127,uncertain,13:45:04.00,+15:00:14.9,206.2666666667,15.0041388889,42,0.074,0.696,images\uncertain\587736809911550127.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=206.2666666667&dec=15.0041388889&scale=0.396&width=256&height=256&opt=
587742060542296219,uncertain,13:20:30.52,+20:58:00.8,200.1271666667,20.9668888889,24,0.773,0.059,images\uncertain\587742060542296219.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=200.1271666667&dec=20.9668888889&scale=0.396&width=256&height=256&opt=
587739305297969230,uncertain,13:40:04.51,+34:33:03.4,205.0187916667,34.5509444444,69,0.681,0.087,images\uncertain\587739305297969230.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=205.0187916667&dec=34.5509444444&scale=0.396&width=256&height=256&opt=
588009365865627671,uncertain,09:58:48.04,+56:18:48.3,149.7001666667,56.3134166667,53,0.911,0.089,images\uncertain\588009365865627671.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=149.7001666667&dec=56.3134166667&scale=0.396&width=256&height=256&opt=
587741421636026654,uncertain,08:25:17.73,+18:36:27.1,126.3238750000,18.6075277778,35,0.831,0.109,images\uncertain\587741421636026654.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=126.3238750000&dec=18.6075277778&scale=0.396&width=256&height=256&opt=
587724649800859674,uncertain,13:03:24.17,-02:10:47.0,195.8507083333,-2.1797222222,65,0.397,0.253,images\uncertain\587724649800859674.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=195.8507083333&dec=-2.1797222222&scale=0.396&width=256&height=256&opt=
587739294551113862,uncertain,11:05:15.36,+33:02:00.9,166.3140000000,33.0335833333,26,0.361,0.561,images\uncertain\587739294551113862.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=166.3140000000&dec=33.0335833333&scale=0.396&width=256&height=256&opt=
587742775090544745,uncertain,11:12:13.89,+17:19:34.5,168.0578750000,17.3262500000,25,0.41,0.59,images\uncertain\587742775090544745.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=168.0578750000&dec=17.3262500000&scale=0.396&width=256&height=256&opt=
587732483836018886,elliptical,15:02:14.85,+42:28:16.8,225.5618750000,42.4713333333,26,0.923,0.038,images\elliptical\587732483836018886.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=225.5618750000&dec=42.4713333333&scale=0.396&width=256&height=256&opt=
587736915143360680,elliptical,14:53:59.98,+11:14:02.1,223.4999166667,11.2339166667,24,0.904,0.055,images\elliptical\587736915143360680.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=223.4999166667&dec=11.2339166667&scale=0.396&width=256&height=256&opt=
587736897965981962,uncertain,16:22:29.68,+25:14:11.7,245.6236666667,25.2365833333,51,0.154,0.689,images\uncertain\587736897965981962.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=245.6236666667&dec=25.2365833333&scale=0.396&width=256&height=256&opt=
587742062680014939,uncertain,11:44:08.58,+23:16:18.3,176.0357500000,23.2717500000,34,0.802,0.118,images\uncertain\587742062680014939.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=176.0357500000&dec=23.2717500000&scale=0.396&width=256&height=256&opt=
587729228762972307,uncertain,16:06:21.76,+53:54:14.2,241.5906666667,53.9039444444,64,0.078,0.787,images\uncertain\587729228762972307.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=241.5906666667&dec=53.9039444444&scale=0.396&width=256&height=256&opt=
588017948289466484,uncertain,14:31:00.15,+37:27:03.8,217.7506250000,37.4510555556,56,0.231,0.676,images\uncertain\588017948289466484.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=217.7506250000&dec=37.4510555556&scale=0.396&width=256&height=256&opt=
587739130806927480,elliptical,14:02:04.71,+33:42:06.3,210.5196250000,33.7017500000,37,0.894,0.106,images\elliptical\587739130806927480.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=210.5196250000&dec=33.7017500000&scale=0.396&width=256&height=256&opt=
587726877804921171,spiral,21:38:35.81,-08:05:25.1,324.6492083333,-8.0903055556,24,0.01,0.99,images\spiral\587726877804921171.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=324.6492083333&dec=-8.0903055556&scale=0.396&width=256&height=256&opt=
587741421104857146,elliptical,09:16:40.47,+23:45:18.5,139.1686250000,23.7551388889,27,0.889,0.074,images\elliptical\587741421104857146.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=139.1686250000&dec=23.7551388889&scale=0.396&width=256&height=256&opt=
587728669342433473,elliptical,08:09:26.41,+41:14:07.1,122.3600416667,41.2353055556,40,0.862,0.113,images\elliptical\587728669342433473.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=122.3600416667&dec=41.2353055556&scale=0.396&width=256&height=256&opt=
587732482227962090,spiral,15:24:32.81,+38:23:14.6,231.1367083333,38.3873888889,39,0.037,0.963,images\spiral\587732482227962090.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=231.1367083333&dec=38.3873888889&scale=0.396&width=256&height=256&opt=
587742188834652273,uncertain,12:51:48.56,+23:41:56.4,192.9523333333,23.6990000000,58,0.571,0.264,images\uncertain\587742188834652273.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=192.9523333333&dec=23.6990000000&scale=0.396&width=256&height=256&opt=
587741726045831255,elliptical,12:59:58.69,+24:31:51.9,194.9945416667,24.5310833333,28,0.817,0.076,images\elliptical\587741726045831255.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=194.9945416667&dec=24.5310833333&scale=0.396&width=256&height=256&opt=
587736584970568023,uncertain,15:20:45.13,+32:30:16.6,230.1880416667,32.5046111111,66,0.037,0.648,images\uncertain\587736584970568023.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=230.1880416667&dec=32.5046111111&scale=0.396&width=256&height=256&opt=
587735343721283839,uncertain,08:54:46.32,+07:45:47.7,133.6930000000,7.7632500000,64,0.818,0.118,images\uncertain\587735343721283839.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=133.6930000000&dec=7.7632500000&scale=0.396&width=256&height=256&opt=
